Original,Log with 4 places,Log with 3 places,Log with 2 places
1.25232E-07,1.25188E-07,1.25651E-07,1.23026E-07
1.25232E-07,1.25188E-07,1.25651E-07,1.23026E-07
1.25232E-07,1.25188E-07,1.25651E-07,1.23026E-07
6.26162E-08,6.25942E-08,6.28254E-08,5.78946E-08
1.87848E-07,1.87783E-07,1.88476E-07,1.73684E-07
2.50465E-06,2.50377E-06,2.51302E-06,2.37368E-06
6.26162E-08,6.25942E-08,6.28254E-08,5.78946E-08
6.26162E-08,6.25942E-08,6.28254E-08,5.78946E-08
6.26162E-08,6.25942E-08,6.28254E-08,5.78946E-08
1.18971E-06,1.18979E-06,1.19418E-06,1.02525E-06
1.87848E-07,1.87861E-07,1.88555E-07,1.70875E-07
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
6.88778E-07,6.89506E-07,6.83913E-07,6.6831E-07
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
1.87848E-07,1.88047E-07,1.86522E-07,1.88776E-07
6.26162E-08,6.26823E-08,6.21739E-08,6.00651E-08
6.26162E-08,6.26823E-08,6.21739E-08,6.00651E-08
3.13081E-07,3.13412E-07,3.1087E-07,3.00325E-07
1.25232E-07,1.25365E-07,1.24348E-07,1.2013E-07
8.1401E-07,8.1487E-07,8.08261E-07,7.80846E-07
6.26162E-08,6.26823E-08,6.21739E-08,6.29253E-08
6.26162E-08,6.26823E-08,6.21739E-08,6.29253E-08
1.25232E-07,1.25365E-07,1.24348E-07,1.25851E-07
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
1.25232E-07,1.25365E-07,1.24348E-07,1.21511E-07
2.50465E-07,2.50729E-07,2.48696E-07,2.43022E-07
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
1.25232E-07,1.25365E-07,1.24348E-07,1.21511E-07
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
1.25232E-07,1.25365E-07,1.24348E-07,1.21511E-07
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
3.75697E-07,3.76588E-07,3.7294E-07,4.13851E-07
6.26162E-08,6.27602E-08,6.21522E-08,6.89699E-08
0.000877503,0.000878956,0.000867645,0.000917438
2.84903E-05,2.85579E-05,2.8157E-05,3.12457E-05
1.25232E-07,1.25529E-07,1.24313E-07,1.3795E-07
8.76626E-07,8.77553E-07,8.70435E-07,7.89821E-07
2.81773E-06,2.82071E-06,2.79783E-06,2.91626E-06
9.39242E-07,9.40235E-07,9.32609E-07,9.72088E-07
1.87848E-06,1.88047E-06,1.86522E-06,1.94418E-06
1.25232E-07,1.25365E-07,1.24348E-07,1.27742E-07
6.26162E-08,6.26823E-08,6.21739E-08,6.38712E-08
1.25232E-07,1.25365E-07,1.24348E-07,1.27742E-07
8.76626E-07,8.77553E-07,8.70435E-07,8.30325E-07
1.12709E-06,1.12828E-06,1.11913E-06,1.14968E-06
1.87848E-07,1.88047E-07,1.86522E-07,1.91613E-07
4.38313E-07,4.38776E-07,4.38369E-07,4.11915E-07
1.87848E-07,1.88047E-07,1.87872E-07,1.76535E-07
0.000219157,0.000219263,0.000219059,0.00021602
6.88778E-07,6.89506E-07,6.88866E-07,6.47294E-07
2.54222E-05,2.5449E-05,2.53628E-05,2.27142E-05
6.26162E-08,6.26823E-08,6.26242E-08,5.88449E-08
1.25232E-07,1.25365E-07,1.25248E-07,1.1769E-07
6.26162E-08,6.26823E-08,6.26242E-08,5.88449E-08
3.56912E-06,3.57289E-06,3.56958E-06,3.29532E-06
1.484E-05,1.48557E-05,1.47358E-05,1.47978E-05
6.26162E-08,6.26823E-08,6.19152E-08,6.21758E-08
6.26162E-08,6.26823E-08,6.19152E-08,5.97844E-08
1.50279E-06,1.50438E-06,1.48597E-06,1.49461E-06
6.26162E-08,6.26823E-08,6.19152E-08,6.21758E-08
1.50279E-06,1.50438E-06,1.50298E-06,1.42209E-06
3.13081E-07,3.13412E-07,3.13121E-07,2.84417E-07
1.87848E-07,1.88047E-07,1.87872E-07,1.76535E-07
1.25232E-07,1.25365E-07,1.25248E-07,1.1769E-07
4.38313E-07,4.38776E-07,4.35218E-07,3.94911E-07
4.38313E-07,4.38776E-07,4.35218E-07,3.94911E-07
6.26162E-08,6.26823E-08,6.19262E-08,6.32538E-08
5.00929E-07,5.01459E-07,4.9541E-07,5.0603E-07
6.26162E-08,6.26823E-08,6.19262E-08,5.69284E-08
6.26162E-08,6.26823E-08,6.19262E-08,5.69284E-08
6.26162E-08,6.26823E-08,6.19262E-08,5.69284E-08
1.25232E-07,1.25365E-07,1.23852E-07,1.13857E-07
8.76626E-07,8.77553E-07,8.66967E-07,7.22448E-07
1.81587E-06,1.81779E-06,1.79586E-06,1.61162E-06
1.88266E-06,1.88465E-06,1.86192E-06,1.8989E-06
8.72452E-07,8.73374E-07,8.62839E-07,8.33663E-07
2.50465E-07,2.50729E-07,2.47705E-07,2.27714E-07
1.25232E-07,1.25365E-07,1.23852E-07,1.13857E-07
3.13081E-07,3.13412E-07,3.09631E-07,2.84642E-07
4.38313E-07,4.38776E-07,4.33484E-07,3.98499E-07
1.81587E-06,1.81779E-06,1.79586E-06,1.65092E-06
3.38127E-06,3.38485E-06,3.34402E-06,3.18799E-06
6.26162E-08,6.26823E-08,6.19262E-08,5.69284E-08
6.26162E-08,6.26823E-08,6.19262E-08,5.69284E-08
6.26162E-08,6.26823E-08,6.19262E-08,5.69284E-08
1.87848E-07,1.88047E-07,1.85779E-07,1.70785E-07
3.13081E-07,3.13412E-07,3.09631E-07,2.84642E-07
1.25232E-07,1.25365E-07,1.23852E-07,1.13857E-07
2.25418E-06,2.25656E-06,2.22934E-06,1.93556E-06
2.50465E-07,2.50729E-07,2.48696E-07,2.43022E-07
6.26162E-08,6.26745E-08,6.21663E-08,6.07482E-08
1.25232E-07,1.25349E-07,1.24333E-07,1.21496E-07
6.26162E-08,6.26745E-08,6.21663E-08,6.07482E-08
6.26162E-08,6.26745E-08,6.21663E-08,6.07482E-08
1.87848E-07,1.88024E-07,1.86499E-07,1.82245E-07
6.26162E-08,6.26745E-08,6.21663E-08,6.07482E-08
6.26162E-08,6.26745E-08,6.21663E-08,6.07482E-08
6.26162E-08,6.26745E-08,6.21663E-08,6.07482E-08
2.50465E-07,2.50698E-07,2.48665E-07,2.42993E-07
8.76626E-07,8.77443E-07,8.70328E-07,7.89727E-07
6.26162E-08,6.26745E-08,6.21663E-08,6.07482E-08
6.26162E-08,6.26745E-08,6.21663E-08,6.07482E-08
0.017591,0.017602,0.0176003,0.0171988
0.00439775,0.0044005,0.00440008,0.00429971
0.00439775,0.0044005,0.00440008,0.00429971
0.00439775,0.0044005,0.00440008,0.00429971
0.00439775,0.0044005,0.00440008,0.00429971
6.26162E-08,6.26745E-08,6.21663E-08,6.07482E-08
1.25232E-07,1.25349E-07,1.24333E-07,1.21496E-07
6.26162E-08,6.26745E-08,6.21663E-08,6.07482E-08
6.26162E-07,6.26983E-07,6.15912E-07,6.02126E-07
0.000488782,0.000489548,0.000481705,0.000494225
1.25232E-06,1.25397E-06,1.23182E-06,1.26447E-06
6.26162E-07,6.26983E-07,6.15912E-07,6.02126E-07
1.25232E-07,1.25397E-07,1.23182E-07,1.20425E-07
1.5654E-06,1.56746E-06,1.53978E-06,1.44742E-06
6.26162E-08,6.26983E-08,6.15912E-08,5.78968E-08
6.26162E-08,6.26983E-08,6.15912E-08,6.02126E-08
3.13081E-07,3.13491E-07,3.07956E-07,3.01063E-07
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
5.44761E-06,5.45336E-06,5.46781E-06,5.35105E-06
1.25232E-07,1.25365E-07,1.27158E-07,1.17605E-07
6.26162E-08,6.26823E-08,6.28648E-08,6.00951E-08
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
6.26162E-08,6.26823E-08,6.21739E-08,6.07555E-08
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
1.25232E-07,1.25241E-07,1.25703E-07,1.13917E-07
2.40446E-05,2.40462E-05,2.42607E-05,2.19859E-05
1.20223E-05,1.20231E-05,1.21303E-05,1.0993E-05
7.21338E-06,7.21386E-06,7.27821E-06,6.59578E-06
2.40446E-06,2.40462E-06,2.42607E-06,2.19859E-06
2.40446E-06,2.40462E-06,2.42607E-06,2.19859E-06
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
1.25232E-07,1.25241E-07,1.25703E-07,1.13917E-07
6.26162E-08,6.26203E-08,6.28515E-08,6.32871E-08
5.00929E-07,5.00963E-07,5.02812E-07,5.06297E-07
1.87848E-07,1.87726E-07,1.89007E-07,1.71832E-07
6.26162E-08,6.25754E-08,6.30024E-08,5.72772E-08
6.26162E-08,6.25754E-08,6.30024E-08,6.36413E-08
5.00929E-07,5.00603E-07,5.04019E-07,5.09131E-07
1.5654E-06,1.56438E-06,1.57506E-06,1.48307E-06
6.26162E-08,6.25754E-08,6.30024E-08,5.93228E-08
1.25232E-07,1.25151E-07,1.26005E-07,1.18646E-07
1.12709E-06,1.12636E-06,1.13217E-06,9.99021E-07
6.26162E-08,6.25754E-08,6.28985E-08,5.55012E-08
3.66931E-05,3.66692E-05,3.68585E-05,3.46882E-05
6.26162E-08,6.25754E-08,6.28985E-08,5.55012E-08
6.26162E-08,6.25754E-08,6.30024E-08,5.72772E-08
1.87848E-07,1.87726E-07,1.89007E-07,1.71832E-07
5.51022E-06,5.50663E-06,5.54421E-06,5.04588E-06
6.26162E-08,6.25754E-08,6.30024E-08,5.54492E-08
1.25232E-07,1.25151E-07,1.26005E-07,1.10898E-07
6.43068E-05,6.43275E-05,6.43606E-05,6.32868E-05
4.75883E-06,4.75573E-06,4.75355E-06,4.81055E-06
6.26162E-08,6.25754E-08,6.25467E-08,6.24747E-08
6.26162E-08,6.25754E-08,6.30024E-08,5.72772E-08
1.87848E-07,1.87726E-07,1.89007E-07,1.71832E-07
5.00929E-07,5.00603E-07,5.04019E-07,5.09131E-07
6.26162E-08,6.25754E-08,6.30024E-08,6.36413E-08
6.26162E-08,6.25754E-08,6.30024E-08,5.72772E-08
1.25232E-07,1.25151E-07,1.26005E-07,1.14554E-07
4.82144E-06,4.8183E-06,4.81773E-06,4.63086E-06
1.87848E-07,1.87726E-07,1.87704E-07,1.80423E-07
1.25232E-07,1.25151E-07,1.25136E-07,1.20282E-07
1.25232E-07,1.25151E-07,1.25136E-07,1.20282E-07
6.26162E-08,6.25754E-08,6.25679E-08,6.01411E-08
1.37756E-06,1.37666E-06,1.37649E-06,1.20555E-06
6.26162E-08,6.25754E-08,6.25679E-08,5.74074E-08
1.44017E-06,1.43923E-06,1.43906E-06,1.26296E-06
8.76626E-07,8.76055E-07,8.75951E-07,7.81834E-07
1.87848E-07,1.87726E-07,1.89007E-07,1.78991E-07
6.26162E-08,6.25754E-08,6.30024E-08,5.96638E-08
4.38313E-07,4.38028E-07,4.41017E-07,4.17646E-07
1.25232E-07,1.25151E-07,1.26005E-07,1.19328E-07
5.00929E-07,5.00603E-07,5.04019E-07,4.7731E-07
1.87848E-07,1.87726E-07,1.89007E-07,1.78991E-07
1.25232E-07,1.25151E-07,1.26839E-07,1.07258E-07
3.13081E-07,3.12877E-07,3.17098E-07,2.68145E-07
6.26162E-08,6.25754E-08,6.34197E-08,5.3629E-08
6.26162E-08,6.25754E-08,6.34197E-08,5.3629E-08
6.26162E-08,6.25754E-08,6.34197E-08,5.74145E-08
1.12709E-06,1.12636E-06,1.14155E-06,1.03346E-06
6.26162E-07,6.25754E-07,6.34197E-07,5.74145E-07
3.44389E-06,3.44165E-06,3.48808E-06,3.21521E-06
6.26162E-08,6.25754E-08,6.34197E-08,5.3629E-08
1.87848E-07,1.87726E-07,1.90259E-07,1.60887E-07
6.26162E-08,6.25754E-08,6.34197E-08,5.3629E-08
1.25232E-07,1.25151E-07,1.26839E-07,1.07258E-07
1.25232E-07,1.25151E-07,1.26839E-07,1.07258E-07
2.50465E-07,2.50301E-07,2.53679E-07,2.14516E-07
5.00929E-07,5.00603E-07,5.07357E-07,3.93279E-07
6.26162E-08,6.25754E-08,6.34197E-08,4.91599E-08
6.26162E-08,6.25754E-08,6.34197E-08,4.91599E-08
6.26162E-08,6.25754E-08,6.34197E-08,4.91599E-08
6.26162E-08,6.25754E-08,6.34197E-08,4.91599E-08
1.25232E-07,1.25151E-07,1.26839E-07,1.07258E-07
6.26162E-08,6.25754E-08,6.34197E-08,5.55443E-08
1.25232E-07,1.25151E-07,1.26839E-07,1.11089E-07
8.76626E-07,8.76055E-07,8.87875E-07,7.22076E-07
6.26162E-08,6.25754E-08,6.34197E-08,5.55443E-08
6.26162E-08,6.25754E-08,6.34197E-08,5.55443E-08
6.26162E-08,6.25754E-08,6.34197E-08,5.55443E-08
5.00929E-07,5.00603E-07,5.07357E-07,4.44354E-07
6.26162E-08,6.25754E-08,6.34197E-08,5.55443E-08
1.25232E-07,1.25151E-07,1.26839E-07,1.07258E-07
1.44017E-06,1.43923E-06,1.43824E-06,1.12857E-06
2.50465E-07,2.50301E-07,2.50129E-07,2.14966E-07
3.12455E-05,3.12251E-05,3.12036E-05,2.85905E-05
6.26162E-08,6.25754E-08,6.25323E-08,5.37416E-08
6.26162E-08,6.25754E-08,6.25323E-08,5.37416E-08
1.25232E-07,1.25151E-07,1.25065E-07,1.07483E-07
1.25232E-07,1.25151E-07,1.25065E-07,1.07483E-07
6.26162E-08,6.25754E-08,6.25323E-08,5.37416E-08
6.26162E-08,6.25754E-08,6.25323E-08,5.37416E-08
6.26162E-08,6.25754E-08,6.25323E-08,5.37416E-08
6.26162E-08,6.25754E-08,6.25323E-08,5.37416E-08
6.26162E-08,6.25754E-08,6.30024E-08,5.72772E-08
3.61921E-05,3.61686E-05,3.63524E-05,3.33441E-05
1.25232E-07,1.25151E-07,1.26005E-07,1.06701E-07
6.26162E-08,6.25754E-08,6.30024E-08,5.33506E-08
1.25232E-07,1.25151E-07,1.26005E-07,1.06701E-07
8.1401E-07,8.1348E-07,8.19032E-07,6.93558E-07
1.25232E-07,1.25151E-07,1.26005E-07,1.06701E-07
6.26162E-08,6.25754E-08,6.30024E-08,5.33506E-08
1.62802E-06,1.62696E-06,1.63806E-06,1.28247E-06
6.26162E-08,6.25754E-08,6.30024E-08,5.12987E-08
1.25232E-07,1.25151E-07,1.26005E-07,1.12845E-07
6.26162E-08,6.25754E-08,6.30024E-08,5.64223E-08
1.25232E-07,1.25151E-07,1.26005E-07,1.12845E-07
1.25232E-07,1.25151E-07,1.26005E-07,1.12845E-07
6.26162E-08,6.25754E-08,6.30024E-08,5.64223E-08
1.87848E-07,1.87726E-07,1.89007E-07,1.69267E-07
3.63174E-06,3.62937E-06,3.65414E-06,3.15965E-06
2.42951E-05,2.42792E-05,2.44544E-05,2.24454E-05
6.26162E-08,6.25754E-08,6.33534E-08,5.81486E-08
1.87848E-07,1.87726E-07,1.9006E-07,1.74446E-07
6.26162E-08,6.25754E-08,6.33534E-08,5.81486E-08
1.91605E-05,1.91481E-05,1.92742E-05,1.80805E-05
1.18971E-06,1.18893E-06,1.18899E-06,9.92224E-07
6.26162E-08,6.25754E-08,6.33534E-08,5.81486E-08
6.26162E-08,6.25754E-08,6.33534E-08,5.81486E-08
6.26162E-08,6.25754E-08,6.33534E-08,5.81486E-08
6.26162E-08,6.25754E-08,6.33534E-08,5.81486E-08
2.50465E-07,2.50301E-07,2.5201E-07,2.29109E-07
6.26162E-08,6.25754E-08,6.30024E-08,5.72772E-08
6.26162E-08,6.25754E-08,6.30024E-08,5.5368E-08
1.75325E-06,1.75211E-06,1.76407E-06,1.60567E-06
6.26162E-08,6.25754E-08,6.30024E-08,5.72772E-08
1.87848E-07,1.87726E-07,1.89007E-07,1.71832E-07
6.26162E-08,6.25754E-08,6.30024E-08,5.72772E-08
1.25232E-07,1.25151E-07,1.26005E-07,1.14554E-07
8.95411E-06,8.95471E-06,8.92492E-06,7.74097E-06
6.26162E-08,6.26203E-08,6.28515E-08,5.26597E-08
6.88778E-07,6.88824E-07,6.91367E-07,5.79256E-07
6.26162E-08,6.26203E-08,6.21899E-08,5.63393E-08
5.8233E-06,5.82369E-06,5.84585E-06,5.12688E-06
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
1.25232E-07,1.25181E-07,1.25553E-07,1.13522E-07
6.26162E-08,6.26245E-08,6.22007E-08,5.53261E-08
2.69249E-06,2.69285E-06,2.67463E-06,2.59243E-06
6.26162E-08,6.26245E-08,6.22007E-08,6.32299E-08
0.000112709,0.000112661,0.000112459,0.000106669
6.26162E-08,6.26245E-08,6.22007E-08,5.53261E-08
5.00929E-07,5.00724E-07,5.02211E-07,4.16247E-07
1.25232E-07,1.25181E-07,1.25553E-07,1.04062E-07
1.25232E-07,1.25181E-07,1.25553E-07,1.04062E-07
2.50465E-07,2.50362E-07,2.51105E-07,2.27044E-07
5.63545E-07,5.63315E-07,5.64987E-07,5.6761E-07
5.63545E-07,5.63315E-07,5.64987E-07,5.6761E-07
1.25232E-07,1.25181E-07,1.25553E-07,1.06427E-07
5.63545E-07,5.63315E-07,5.64987E-07,5.32134E-07
2.50465E-07,2.50362E-07,2.51105E-07,2.12854E-07
1.25232E-07,1.25181E-07,1.25553E-07,1.13522E-07
6.26162E-08,6.25905E-08,6.27763E-08,5.6761E-08
1.75325E-06,1.75254E-06,1.75774E-06,1.64607E-06
1.75325E-06,1.75254E-06,1.75774E-06,1.64607E-06
6.26162E-08,6.25905E-08,6.27763E-08,5.6761E-08
6.26162E-08,6.25905E-08,6.27763E-08,5.6761E-08
6.26162E-08,6.25905E-08,6.27763E-08,5.6761E-08
1.37756E-06,1.37699E-06,1.38108E-06,1.3518E-06
3.75697E-07,3.75543E-07,3.76658E-07,3.86228E-07
1.25232E-07,1.25181E-07,1.25553E-07,1.28743E-07
6.26162E-08,6.25905E-08,6.27763E-08,6.43714E-08
6.26162E-08,6.25905E-08,6.27763E-08,6.43714E-08
1.87848E-07,1.87772E-07,1.88329E-07,1.86762E-07
6.26162E-08,6.25905E-08,6.27763E-08,6.22539E-08
6.26162E-08,6.25905E-08,6.27763E-08,6.22539E-08
9.39242E-06,9.38858E-06,9.35367E-06,9.15132E-06
6.26162E-08,6.25905E-08,6.27763E-08,6.43714E-08
5.00929E-07,5.00724E-07,5.02211E-07,4.21653E-07
6.26162E-08,6.25905E-08,6.27763E-08,5.27066E-08
3.13081E-07,3.12953E-07,3.13882E-07,2.63533E-07
6.26162E-08,6.25905E-08,6.27763E-08,5.45778E-08
6.26162E-08,6.25905E-08,6.27763E-08,5.45778E-08
6.26162E-08,6.25905E-08,6.27763E-08,5.45778E-08
3.13081E-07,3.12953E-07,3.13882E-07,2.72889E-07
1.25232E-07,1.25181E-07,1.25553E-07,1.09156E-07
1.25232E-07,1.25181E-07,1.25553E-07,1.09156E-07
6.26162E-08,6.25905E-08,6.27763E-08,5.45778E-08
7.51394E-07,7.51087E-07,7.53316E-07,6.00356E-07
1.25232E-07,1.25181E-07,1.25553E-07,1.09156E-07
6.26162E-08,6.25905E-08,6.27763E-08,5.6761E-08
6.26162E-08,6.25905E-08,6.22352E-08,6.11648E-08
6.26162E-08,6.25905E-08,6.22352E-08,6.11648E-08
2.94296E-06,2.94176E-06,2.92505E-06,2.93591E-06
6.26162E-08,6.25905E-08,6.22352E-08,6.11648E-08
6.26162E-08,6.25905E-08,6.22352E-08,6.11648E-08
6.26162E-08,6.25905E-08,6.22352E-08,6.11648E-08
6.26162E-08,6.25905E-08,6.22352E-08,6.11648E-08
3.13081E-07,3.12953E-07,3.11176E-07,3.05824E-07
2.62988E-06,2.6288E-06,2.61388E-06,2.50776E-06
5.00929E-07,5.00724E-07,4.97881E-07,4.89319E-07
1.25232E-07,1.25181E-07,1.2447E-07,1.2233E-07
6.26162E-08,6.25905E-08,6.22352E-08,6.11648E-08
1.25232E-07,1.25181E-07,1.2447E-07,1.2233E-07
1.87848E-07,1.87772E-07,1.86705E-07,1.83494E-07
6.26162E-08,6.25905E-08,6.22513E-08,5.54664E-08
6.26162E-08,6.25905E-08,6.22513E-08,5.54664E-08
6.26162E-08,6.25905E-08,6.22513E-08,6.00886E-08
7.51394E-07,7.51087E-07,7.47015E-07,6.60974E-07
0.000116654,0.000116669,0.000116223,0.000106939
1.87848E-06,1.87772E-06,1.86754E-06,1.60852E-06
6.26162E-08,6.25905E-08,6.22513E-08,5.54664E-08
6.26162E-08,6.25905E-08,6.27763E-08,5.6761E-08
6.26162E-08,6.25905E-08,6.27763E-08,5.6761E-08
6.26162E-08,6.25905E-08,6.27763E-08,6.45011E-08
1.44017E-06,1.43958E-06,1.44386E-06,1.35452E-06
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
6.26162E-08,6.26203E-08,6.28515E-08,5.69584E-08
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
7.51394E-07,7.51444E-07,7.57726E-07,5.97127E-07
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
3.13081E-07,3.13102E-07,3.15719E-07,2.71422E-07
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
1.25232E-07,1.25241E-07,1.26288E-07,1.08569E-07
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
1.25232E-07,1.25241E-07,1.26288E-07,1.08569E-07
3.13081E-07,3.13102E-07,3.15719E-07,2.71422E-07
1.25232E-07,1.25241E-07,1.26288E-07,1.08569E-07
6.5747E-06,6.57514E-06,6.6301E-06,5.75414E-06
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
2.44203E-06,2.44219E-06,2.46261E-06,2.02782E-06
2.44203E-06,2.44219E-06,2.46261E-06,2.02782E-06
1.87848E-07,1.87861E-07,1.89432E-07,1.48377E-07
6.26162E-08,6.26203E-08,6.31439E-08,4.9459E-08
6.88778E-07,6.88824E-07,6.94582E-07,5.97127E-07
5.51022E-07,5.51059E-07,5.55666E-07,4.77702E-07
1.37756E-07,1.37765E-07,1.38916E-07,1.19425E-07
3.75697E-07,3.75722E-07,3.78863E-07,3.25706E-07
6.88778E-07,6.88824E-07,6.94582E-07,5.97127E-07
6.26162E-08,6.26203E-08,6.31439E-08,5.42843E-08
2.50465E-07,2.50481E-07,2.51406E-07,2.27834E-07
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
6.07377E-06,6.0734E-06,6.06812E-06,5.64164E-06
6.26162E-08,6.26124E-08,6.25579E-08,6.1996E-08
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
6.26162E-08,6.26124E-08,6.25579E-08,5.876E-08
4.38313E-07,4.38287E-07,4.37905E-07,4.1132E-07
4.38313E-07,4.38287E-07,4.37905E-07,4.1132E-07
6.26162E-08,6.26124E-08,6.25579E-08,5.876E-08
8.76626E-07,8.76574E-07,8.75811E-07,8.14805E-07
3.13081E-07,3.13062E-07,3.1279E-07,3.5256E-07
7.51394E-07,7.51349E-07,7.50695E-07,7.75631E-07
1.25232E-07,1.25225E-07,1.25116E-07,1.40019E-07
6.26162E-08,6.26124E-08,6.25579E-08,7.00097E-08
1.87848E-06,1.87837E-06,1.87674E-06,2.03028E-06
2.50465E-07,2.5045E-07,2.50232E-07,2.63566E-07
6.26162E-08,6.26124E-08,6.25579E-08,6.58915E-08
0.00162577,0.00162686,0.00163595,0.00158718
0.000812883,0.000813429,0.000817976,0.000793589
0.000812883,0.000813429,0.000817976,0.000793589
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
1.87848E-07,1.87837E-07,1.87674E-07,1.88032E-07
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
6.26162E-08,6.26124E-08,6.32725E-08,5.73478E-08
6.26162E-08,6.26124E-08,6.32725E-08,5.73478E-08
4.75883E-06,4.75854E-06,4.80871E-06,4.41578E-06
6.26162E-08,6.26124E-08,6.32725E-08,5.73478E-08
6.26162E-08,6.26124E-08,6.40837E-08,5.95821E-08
6.26162E-08,6.26124E-08,6.40837E-08,5.95821E-08
1.25232E-07,1.25225E-07,1.28167E-07,1.19164E-07
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
1.25232E-07,1.25225E-07,1.25116E-07,1.25355E-07
6.26162E-08,6.26124E-08,6.24478E-08,6.16923E-08
1.25232E-07,1.25225E-07,1.24896E-07,1.23385E-07
1.12709E-06,1.12803E-06,1.12305E-06,1.28047E-06
6.86273E-05,6.86848E-05,6.85063E-05,7.20622E-05
6.26162E-08,6.26686E-08,6.23919E-08,7.11374E-08
1.25232E-07,1.25225E-07,1.24896E-07,1.23385E-07
6.26162E-08,6.26124E-08,6.24478E-08,6.16923E-08
8.76626E-07,8.76574E-07,8.74269E-07,8.02E-07
1.25232E-07,1.25225E-07,1.26016E-07,1.21008E-07
1.50279E-06,1.5027E-06,1.51219E-06,1.5126E-06
3.13081E-07,3.13062E-07,3.1504E-07,3.26722E-07
1.25232E-07,1.25225E-07,1.26016E-07,1.30689E-07
1.87848E-07,1.87837E-07,1.89024E-07,1.96033E-07
6.26162E-08,6.26124E-08,6.3008E-08,6.53444E-08
6.26162E-08,6.26124E-08,6.3008E-08,6.53444E-08
5.51022E-06,5.50989E-06,5.5447E-06,5.94634E-06
6.26162E-07,6.26124E-07,6.3008E-07,6.53444E-07
6.26162E-08,6.26124E-08,6.3008E-08,6.53444E-08
6.26162E-08,6.26124E-08,6.3008E-08,6.53444E-08
6.26162E-08,6.26124E-08,6.3008E-08,6.53444E-08
4.38313E-07,4.38287E-07,4.37905E-07,4.38741E-07
1.87848E-07,1.87837E-07,1.87674E-07,1.88032E-07
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
3.75697E-07,3.75674E-07,3.75348E-07,3.76064E-07
6.26162E-08,6.26124E-08,6.25579E-08,6.26773E-08
8.76626E-07,8.76574E-07,8.75811E-07,8.14805E-07
3.75697E-07,3.75674E-07,3.75348E-07,3.76064E-07
2.50465E-07,2.5045E-07,2.50232E-07,2.50709E-07
1.25232E-07,1.25225E-07,1.25116E-07,1.25355E-07
1.87848E-07,1.87837E-07,1.87674E-07,1.88032E-07
6.26162E-08,6.26164E-08,6.29628E-08,5.66547E-08
6.26162E-08,6.26164E-08,6.29628E-08,5.66547E-08
0.000662667,0.000662732,0.000668602,0.000641614
2.50465E-07,2.50466E-07,2.51851E-07,2.26619E-07
0.00130849,0.00130925,0.00131435,0.00122136
0.00130849,0.00130925,0.00131435,0.00122136
9.39242E-07,9.39246E-07,9.44443E-07,8.4982E-07
